Unnamed: 0,PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exter Qual,Exter Cond,Bsmt Unf SF,Total Bsmt SF,Central Air,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,TotRms AbvGrd,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
1384,907202010,RL,-1,12250,Pave,,AllPub,CollgCr,1Fam,1Story,5,6,1978,1978,TA,TA,83.0,864.0,Y,1174sqft,1.0,0.0,1,0,3,1,5,Attchd,1978.0,2.0,528.0,TA,TA,Y,,05-2008,158000.0
1385,533130170,RL,85,10678,Pave,,AllPub,NoRidge,1Fam,1.5Fin,8,5,1992,2000,Gd,TA,983.0,1683.0,Y,2872sqft,0.0,0.0,2,1,4,1,9,Attchd,1992.0,2.0,541.0,TA,TA,Y,,04-2007,285000.0
1386,532378120,RL,60,8281,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1965,1965,TA,TA,0.0,864.0,Y,864sqft,0.0,0.0,1,0,3,1,5,Detchd,1965.0,1.0,360.0,TA,TA,Y,GdWo,12-2009,62383.0
1387,905200260,RL,88,15400,Pave,,AllPub,Sawyer,1Fam,SLvl,5,5,1961,1961,TA,TA,552.0,552.0,Y,1774sqft,0.0,0.0,2,0,4,1,8,Attchd,1961.0,1.0,384.0,TA,TA,Y,,07-2009,165000.0
1388,528142090,RL,107,11362,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2004,2005,Gd,TA,797.0,1836.0,Y,1836sqft,1.0,0.0,2,0,3,1,7,Attchd,2004.0,3.0,862.0,TA,TA,Y,,03-2009,280000.0
1389,923228370,RM,21,1890,Pave,,AllPub,MeadowV,TwnhsE,2Story,4,6,1972,1972,TA,TA,252.0,546.0,Y,1092sqft,0.0,0.0,1,1,3,1,5,Attchd,1972.0,1.0,286.0,TA,TA,Y,,06-2010,85500.0
1390,905376090,RL,-1,17541,Pave,,AllPub,Edwards,1Fam,1Story,5,7,1948,2005,TA,Gd,109.0,409.0,yes,1325sqft,0.0,0.0,2,0,3,1,6,Detchd,1996.0,2.0,576.0,TA,TA,Y,,07-2007,216000.0
1391,903226160,RM,50,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,7,1939,1950,TA,TA,144.0,608.0,Y,1132sqft,1.0,0.0,1,0,2,1,5,Detchd,1939.0,1.0,240.0,TA,TA,Y,MnPrv,04-2010,134000.0
1392,527403310,RL,63,9457,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1970,1990,TA,TA,359.0,925.0,Y,1422sqft,1.0,0.0,1,0,3,1,7,Detchd,1988.0,2.0,576.0,TA,TA,Y,GdWo,09-2007,155000.0
1393,903204095,RM,50,9100,Pave,,AllPub,BrkSide,1Fam,1Story,5,6,1930,1960,TA,TA,742.0,742.0,yes,935sqft,0.0,0.0,1,0,2,1,4,Detchd,1988.0,1.0,308.0,TA,TA,P,,08-2008,79500.0
1394,906426195,RL,-1,53107,Pave,,AllPub,ClearCr,1Fam,2Story,6,5,1992,1992,Gd,TA,595.0,1580.0,Y,1953sqft,1.0,0.0,2,1,3,1,9,Attchd,1992.0,2.0,501.0,TA,TA,Y,,06-2007,240000.0
1395,903225140,RM,50,5000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,7,1941,2006,TA,Gd,72.0,672.0,Y,1210sqft,0.0,0.0,1,0,3,1,6,Detchd,1941.0,1.0,240.0,TA,TA,P,,05-2008,124000.0
1396,535181030,RL,-1,12155,Pave,,AllPub,NAmes,1Fam,1Story,6,3,1970,1970,TA,TA,420.0,1657.0,Y,1657sqft,0.0,1.0,2,0,3,1,7,Attchd,1970.0,2.0,484.0,TA,TA,Y,,03-2007,163500.0
1397,528366040,RL,-1,12585,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1993,1993,Gd,TA,0.0,1286.0,Y,2799sqft,1.0,0.0,2,1,3,1,8,Attchd,1993.0,3.0,704.0,TA,TA,Y,,10-2006,315000.0
1398,911370430,RM,41,5748,Pave,,AllPub,Crawfor,TwnhsE,1Story,8,5,2005,2006,Gd,TA,0.0,1573.0,Y,1778sqft,2.0,0.0,2,0,2,1,5,Attchd,2005.0,2.0,495.0,TA,TA,Y,,02-2006,375000.0
1399,909282130,RL,70,9100,Pave,,AllPub,Crawfor,1Fam,1Story,5,6,1954,1954,TA,Gd,264.0,1112.0,Y,1112sqft,1.0,0.0,1,0,2,1,6,Attchd,1954.0,1.0,390.0,TA,TA,Y,MnPrv,10-2009,144800.0
1400,528456180,FV,72,8640,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2009,2009,TA,TA,78.0,900.0,Y,1852sqft,1.0,0.0,2,1,3,1,7,Attchd,2009.0,2.0,644.0,TA,TA,Y,,07-2009,252678.0
1401,533213070,FV,24,2280,Pave,Pave,AllPub,Somerst,Twnhs,2Story,7,5,1999,1999,TA,TA,195.0,744.0,Y,1501sqft,0.0,0.0,2,1,3,1,6,Detchd,1999.0,2.0,440.0,TA,TA,Y,,08-2008,179400.0
1402,905100060,RL,75,11235,Pave,,AllPub,Sawyer,2fmCon,SFoyer,5,5,1963,1963,TA,TA,0.0,925.0,Y,999sqft,1.0,0.0,1,0,3,1,6,Detchd,1963.0,1.0,308.0,TA,TA,Y,MnPrv,03-2007,130000.0
1403,528188020,RL,48,3480,Pave,,AllPub,NridgHt,TwnhsE,1Story,7,5,2003,2003,Gd,TA,1405.0,1405.0,Y,1405sqft,0.0,0.0,2,0,2,1,6,Attchd,2003.0,2.0,478.0,TA,TA,Y,,11-2009,173000.0
1404,528186100,RL,61,7740,Pave,,AllPub,NridgHt,TwnhsE,1Story,9,5,2006,2006,Gd,TA,663.0,1686.0,Y,1686sqft,1.0,0.0,2,0,1,1,6,Attchd,2006.0,3.0,899.0,TA,TA,Y,,06-2006,332200.0
1405,535178120,RL,70,8750,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1955,1955,TA,TA,727.0,1382.0,Y,1382sqft,0.0,1.0,1,0,3,1,6,Attchd,1955.0,1.0,350.0,TA,TA,Y,GdWo,07-2009,153000.0
1406,905107320,RL,-1,11616,Pave,,AllPub,Sawyer,1Fam,2Story,6,5,1978,1978,TA,TA,234.0,672.0,Y,1386sqft,0.0,0.0,2,1,3,1,6,Attchd,1978.0,2.0,440.0,TA,TA,Y,GdPrv,04-2010,158900.0
1407,527326150,RL,-1,16635,Pave,,AllPub,NWAmes,1Fam,1Story,6,7,1977,2000,Gd,TA,356.0,1602.0,Y,1602sqft,0.0,1.0,2,0,3,1,8,Attchd,1977.0,2.0,529.0,TA,TA,Y,,06-2009,215000.0
1408,528275160,RL,-1,12891,Pave,,AllPub,Gilbert,1Fam,2Story,8,5,2002,2002,Gd,TA,219.0,870.0,Y,2004sqft,1.0,0.0,2,1,4,1,8,BuiltIn,2002.0,3.0,644.0,TA,TA,Y,,07-2009,257500.0
1409,903426010,RM,-1,5700,Pave,,AllPub,OldTown,1Fam,2Story,7,6,1929,1990,TA,TA,336.0,672.0,N,1344sqft,1.0,0.0,1,1,3,1,6,Attchd,1979.0,2.0,456.0,TA,TA,Y,GdPrv,09-2007,140000.0
1410,528138020,RL,79,14122,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2005,2006,Gd,TA,1794.0,1822.0,Y,1822sqft,0.0,0.0,2,0,3,1,8,Attchd,2005.0,3.0,678.0,TA,TA,Y,,02-2010,259000.0
1411,909250040,RL,51,9842,Pave,,AllPub,SWISU,1Fam,2Story,5,6,1921,1998,TA,TA,612.0,612.0,Y,2601sqft,0.0,0.0,3,1,4,1,8,BuiltIn,1998.0,2.0,621.0,TA,TA,Y,,05-2008,189000.0
1412,532376080,RL,-1,9308,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1965,1965,TA,TA,430.0,984.0,Y,984sqft,0.0,0.0,1,0,3,1,5,Attchd,1965.0,1.0,310.0,TA,TA,Y,MnPrv,07-2006,126000.0
1413,905401020,RL,102,12671,Pave,,AllPub,ClearCr,1Fam,1Story,6,7,1954,1994,TA,Gd,935.0,1288.0,Y,2422sqft,0.0,0.0,3,0,4,1,6,Attchd,1954.0,2.0,527.0,TA,TA,Y,,07-2007,255000.0
1414,535150280,RL,71,9204,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1963,1963,TA,TA,247.0,1144.0,Y,1144sqft,1.0,0.0,1,1,3,1,6,Detchd,1962.0,1.0,336.0,TA,TA,Y,,08-2008,124000.0
1415,902327070,RM,70,8400,Pave,,AllPub,OldTown,1Fam,2Story,6,7,1900,1950,TA,TA,917.0,917.0,Y,2007sqft,0.0,0.0,2,0,3,1,8,Detchd,1930.0,1.0,357.0,TA,TA,Y,,06-2009,160000.0
1416,906223220,RL,85,10541,Pave,,AllPub,SawyerW,1Fam,SLvl,7,5,1996,1996,Gd,TA,672.0,672.0,Y,2037sqft,0.0,0.0,2,1,3,1,8,Attchd,1996.0,2.0,472.0,TA,TA,Y,,02-2008,229000.0
1417,902305080,RM,60,9600,Pave,Grvl,AllPub,OldTown,1Fam,2.5Unf,6,5,1917,1950,TA,TA,416.0,735.0,N,2058sqft,0.0,0.0,1,1,3,1,8,Detchd,1950.0,2.0,396.0,Fa,Fa,P,,04-2008,129500.0
1418,535353040,RL,60,7626,Pave,,AllPub,NAmes,1Fam,1Story,5,8,1952,2005,Gd,TA,100.0,1031.0,Y,1031sqft,1.0,0.0,1,0,2,1,5,Attchd,1952.0,1.0,230.0,TA,TA,Y,MnPrv,03-2009,145500.0
1419,527226020,RL,-1,31220,Pave,,NoSewr,Gilbert,1Fam,1Story,6,2,1952,1952,TA,TA,1632.0,1632.0,Y,1474sqft,0.0,0.0,1,0,3,1,7,Attchd,1952.0,2.0,495.0,TA,TA,Y,,05-2008,115000.0
1420,907180130,RL,78,10335,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,1999,1999,Gd,TA,811.0,1490.0,Y,1501sqft,1.0,0.0,2,0,3,1,6,Attchd,1999.0,2.0,577.0,TA,TA,Y,,06-2009,204000.0
1421,535454160,RL,60,8064,Pave,,AllPub,NAmes,1Fam,1.5Fin,6,7,1948,1994,TA,TA,744.0,864.0,Y,1495sqft,0.0,0.0,1,0,3,1,6,Detchd,1994.0,2.0,576.0,TA,TA,Y,,08-2009,135000.0
1422,907285100,RL,90,11250,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,1995,1996,Gd,Gd,245.0,930.0,Y,1995sqft,1.0,0.0,2,1,4,1,8,Attchd,1995.0,2.0,610.0,TA,TA,Y,,07-2006,237000.0
1423,528275070,RL,-1,8795,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2000,2000,Gd,TA,652.0,952.0,Y,2256sqft,0.0,0.0,2,1,4,1,8,BuiltIn,2000.0,2.0,554.0,TA,TA,Y,,04-2009,236000.0
1424,535305120,RL,75,10170,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1951,1951,TA,TA,216.0,216.0,Y,1575sqft,0.0,0.0,1,1,2,1,5,Attchd,1951.0,2.0,400.0,TA,TA,Y,,06-2006,155000.0
1425,528222010,RL,96,11631,Pave,,AllPub,Gilbert,1Fam,2Story,8,5,2004,2005,Gd,TA,1052.0,1052.0,Y,2373sqft,0.0,0.0,2,1,4,1,9,BuiltIn,2004.0,3.0,632.0,TA,TA,Y,,06-2006,258000.0
1426,533215020,FV,-1,4765,Pave,,AllPub,Somerst,TwnhsE,1Story,9,5,2000,2000,Gd,TA,587.0,1614.0,Y,1638sqft,1.0,0.0,2,0,2,1,5,Attchd,2000.0,2.0,495.0,TA,TA,Y,,07-2008,300000.0
1427,534431030,RL,68,9724,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1947,1950,TA,TA,938.0,938.0,Y,1043sqft,0.0,0.0,1,0,2,1,5,Detchd,1947.0,1.0,273.0,TA,TA,Y,GdWo,05-2006,137000.0
1428,908228010,RL,62,10042,Pave,,AllPub,Edwards,1Fam,1.5Fin,6,8,1920,1995,TA,TA,238.0,660.0,Y,865sqft,1.0,0.0,1,0,2,1,4,Detchd,1920.0,1.0,216.0,TA,TA,Y,,08-2007,108500.0
1429,907255050,RL,-1,14781,Pave,,AllPub,CollgCr,1Fam,1Story,8,5,2001,2002,Gd,TA,1753.0,1753.0,Y,1787sqft,0.0,0.0,2,0,3,1,7,Attchd,2001.0,3.0,748.0,TA,TA,Y,,08-2006,275000.0
1430,909451150,RM,24,1950,Pave,,AllPub,Blueste,Twnhs,2Story,6,6,1980,1980,TA,Gd,23.0,716.0,Y,1556sqft,1.0,0.0,2,1,3,1,6,Attchd,1980.0,2.0,452.0,TA,TA,Y,GdPrv,07-2008,151000.0
1431,905101310,RL,72,10778,Pave,,AllPub,Sawyer,Duplex,1Story,4,5,1968,1968,TA,TA,1768.0,1768.0,N,1768sqft,0.0,0.0,2,0,4,2,8,,,0.0,0.0,,,Y,,04-2010,136500.0
1432,527353020,RL,80,10928,Pave,,AllPub,NWAmes,1Fam,1Story,6,6,1978,1986,TA,TA,1064.0,1427.0,Y,1671sqft,0.0,0.0,2,0,3,1,7,Attchd,1978.0,2.0,484.0,TA,TA,Y,,08-2009,200000.0
1433,528250020,RL,-1,8965,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2003,2003,Gd,TA,130.0,782.0,Y,1489sqft,1.0,0.0,2,1,3,1,8,Attchd,2003.0,2.0,400.0,TA,TA,Y,,06-2009,192000.0
1434,903475060,RM,60,10120,Pave,,AllPub,OldTown,2fmCon,2.5Unf,7,4,1910,1950,Fa,TA,925.0,925.0,N,1889sqft,0.0,0.0,1,1,4,2,9,Detchd,1960.0,1.0,308.0,TA,TA,N,MnPrv,01-2007,122000.0
1435,924100060,RL,70,10457,Pave,,AllPub,Mitchel,1Fam,2Story,5,7,1969,1969,Gd,Ex,0.0,784.0,Y,1632sqft,0.0,0.0,1,1,4,1,7,Attchd,1969.0,2.0,898.0,TA,TA,Y,MnPrv,04-2009,173000.0
1436,527108090,RL,168,23257,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2006,2006,Gd,TA,868.0,868.0,Y,2021sqft,0.0,0.0,2,1,3,1,9,BuiltIn,2006.0,2.0,422.0,TA,TA,Y,,09-2006,274725.0
1437,909281130,RL,70,10570,Pave,,AllPub,Crawfor,1Fam,2Story,8,8,1932,1994,Gd,TA,556.0,853.0,Y,2727sqft,0.0,0.0,2,1,3,1,10,Detchd,1932.0,2.0,440.0,TA,TA,Y,,12-2007,315000.0
1438,534129080,RL,-1,17871,Pave,,AllPub,NWAmes,1Fam,SLvl,6,5,1967,1976,TA,TA,1152.0,1680.0,Y,1724sqft,1.0,0.0,1,1,3,1,7,Attchd,1967.0,2.0,480.0,TA,TA,Y,,06-2009,197900.0
1439,916326090,RL,149,19958,Pave,,AllPub,Timber,1Fam,1Story,6,8,1958,1995,TA,Gd,585.0,585.0,Y,2279sqft,0.0,0.0,2,1,4,1,7,Attchd,1958.0,2.0,461.0,TA,TA,Y,GdPrv,07-2007,257000.0
1440,905452110,RL,50,9350,Pave,,AllPub,Edwards,1Fam,1.5Fin,4,6,1947,1979,TA,TA,564.0,756.0,Y,1531sqft,0.0,0.0,1,0,3,1,8,Detchd,1947.0,1.0,209.0,Fa,TA,Y,MnPrv,06-2010,127000.0
1441,923228270,RM,21,1900,Pave,,AllPub,MeadowV,TwnhsE,2Story,4,4,1970,1970,TA,TA,546.0,546.0,Y,1092sqft,0.0,0.0,1,1,3,1,5,,,0.0,0.0,,,Y,,06-2010,88250.0
1442,908103310,RL,38,7840,Pave,,AllPub,Edwards,Duplex,SFoyer,6,5,1975,1975,TA,TA,0.0,976.0,Y,1012sqft,0.0,2.0,2,0,4,0,4,,,0.0,0.0,,,Y,,10-2006,127500.0
1443,528348010,RL,93,12090,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1998,1998,Gd,TA,1141.0,1141.0,Y,2263sqft,0.0,0.0,2,1,4,1,10,BuiltIn,1998.0,2.0,420.0,TA,TA,Y,,07-2006,258000.0
1444,535476360,RL,80,9760,Pave,,AllPub,NAmes,1Fam,2Story,6,8,1964,1993,TA,TA,169.0,822.0,Y,1851sqft,0.0,0.0,2,1,3,1,7,Attchd,1964.0,2.0,440.0,TA,TA,Y,MnWw,07-2007,187000.0
1445,923226150,RL,-1,11836,Pave,,AllPub,Mitchel,Duplex,1Story,5,5,1970,1970,TA,TA,1503.0,1652.0,Y,1652sqft,0.0,0.0,2,0,4,2,8,2Types,1970.0,3.0,928.0,TA,TA,Y,,03-2006,146500.0
1446,902427180,RM,76,11800,Pave,,AllPub,OldTown,1Fam,SLvl,4,7,1949,2002,TA,TA,0.0,0.0,Y,1382sqft,0.0,0.0,2,0,1,1,6,Attchd,1957.0,1.0,384.0,TA,TA,Y,,05-2007,110000.0
1447,909131125,RH,-1,7082,Pave,,AllPub,SWISU,2fmCon,2Story,5,8,1916,1995,TA,TA,686.0,686.0,Y,1928sqft,0.0,0.0,2,0,5,2,10,,,0.0,0.0,,,N,,07-2006,160000.0
1448,914476130,RL,140,11080,Pave,,AllPub,Mitchel,1Fam,SLvl,6,6,1975,1975,TA,TA,552.0,1128.0,Y,1210sqft,1.0,0.0,2,0,3,1,6,Attchd,1975.0,2.0,528.0,TA,TA,Y,,05-2006,148000.0
1449,904301070,RL,60,10800,Pave,,AllPub,Edwards,Duplex,1Story,5,5,1987,1988,TA,Gd,0.0,1200.0,Y,1200sqft,3.0,0.0,3,0,3,1,5,,,0.0,0.0,,,Y,,03-2009,179000.0
1450,907414030,RL,65,8773,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2004,2004,Gd,TA,1390.0,1414.0,Y,1414sqft,0.0,0.0,2,0,3,1,6,Attchd,2004.0,2.0,494.0,TA,TA,Y,,05-2010,185500.0
1451,535301010,RL,-1,7032,Pave,,AllPub,NAmes,Duplex,SFoyer,5,5,1979,1979,TA,TA,0.0,943.0,Y,943sqft,1.0,0.0,1,0,2,1,4,Detchd,1979.0,2.0,600.0,TA,TA,Y,,12-2006,135960.0
1452,527450150,RM,21,1890,Pave,,AllPub,BrDale,Twnhs,2Story,6,5,1973,1973,TA,TA,316.0,672.0,Y,1218sqft,0.0,0.0,1,1,3,1,7,Detchd,1973.0,1.0,264.0,TA,TA,Y,,05-2007,113000.0
1453,907202160,RL,-1,10970,Pave,,AllPub,CollgCr,1Fam,SLvl,6,6,1978,1978,TA,TA,0.0,940.0,Y,1026sqft,1.0,0.0,1,0,3,1,5,Detchd,1981.0,2.0,576.0,TA,Fa,Y,MnPrv,10-2008,147000.0
1454,535104120,RL,92,10573,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1961,1961,TA,TA,141.0,1453.0,Y,1453sqft,1.0,0.0,2,0,3,1,6,Attchd,1961.0,2.0,530.0,TA,TA,Y,GdPrv,04-2009,187500.0
1455,906201130,RL,79,12327,Pave,,AllPub,SawyerW,1Fam,1.5Fin,8,8,1983,2009,Gd,TA,55.0,1496.0,Y,2132sqft,1.0,0.0,1,1,1,1,5,BuiltIn,1983.0,2.0,612.0,Gd,TA,Y,,09-2009,316600.0
1456,528458030,FV,72,8640,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2007,2008,Gd,TA,1339.0,1363.0,Y,1372sqft,0.0,0.0,2,0,3,1,6,Attchd,2008.0,2.0,588.0,TA,TA,Y,,07-2008,212700.0
1457,905476230,RL,42,4235,Pave,,AllPub,Edwards,TwnhsE,1Story,5,5,1984,1984,Gd,TA,104.0,1049.0,Y,1049sqft,1.0,0.0,2,0,2,1,5,Attchd,1984.0,1.0,266.0,TA,TA,Y,,02-2009,139500.0
1458,906380160,RL,74,8556,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2006,2006,Gd,TA,1240.0,1240.0,Y,1240sqft,0.0,0.0,2,0,2,1,5,Attchd,2006.0,3.0,826.0,TA,TA,Y,,05-2007,194000.0
1459,923205025,RL,-1,32463,Pave,,AllPub,Mitchel,2fmCon,1Story,4,4,1961,1975,TA,Gd,90.0,1249.0,Y,1622sqft,1.0,0.0,1,0,3,1,7,2Types,1975.0,4.0,1356.0,TA,TA,Y,,03-2007,168000.0
1460,923202220,RL,200,43500,Pave,,AllPub,Mitchel,1Fam,1Story,3,5,1953,1953,TA,TA,0.0,0.0,Y,2034sqft,0.0,0.0,1,0,2,1,9,2Types,1953.0,4.0,1041.0,TA,TA,N,GdPrv,06-2007,130000.0
1461,535325090,RL,71,8540,Pave,,AllPub,NAmes,1Fam,1Story,5,8,1956,2003,TA,Gd,120.0,925.0,Y,925sqft,1.0,0.0,1,0,3,1,5,Detchd,1956.0,1.0,252.0,TA,TA,Y,,06-2007,127000.0
1462,527451520,RM,21,1680,Pave,,AllPub,BrDale,Twnhs,2Story,6,5,1972,1972,TA,TA,483.0,483.0,Y,987sqft,0.0,0.0,1,1,2,1,5,Attchd,1972.0,1.0,288.0,TA,TA,Y,,06-2006,94500.0
1463,535325340,RL,65,11050,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1956,1956,TA,TA,517.0,1005.0,Y,1005sqft,0.0,0.0,1,0,2,1,6,Attchd,1956.0,1.0,319.0,TA,TA,Y,,07-2006,133500.0
1464,528150070,RL,100,12919,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2009,2010,Ex,TA,142.0,2330.0,Y,2364sqft,1.0,0.0,2,1,2,1,11,Attchd,2009.0,3.0,820.0,TA,TA,Y,,03-2010,611657.0
1465,903401020,RL,60,9120,Pave,Pave,AllPub,BrkSide,1Fam,1.5Fin,7,6,1925,1950,TA,Gd,697.0,1026.0,Y,1820sqft,1.0,0.0,2,0,4,1,8,Detchd,1925.0,1.0,240.0,TA,TA,N,GdPrv,06-2008,184000.0
1466,534451080,RL,-1,6627,Pave,,AllPub,BrkSide,1Fam,1Story,3,6,1949,1950,TA,TA,0.0,0.0,N,720sqft,0.0,0.0,1,0,2,1,4,Detchd,1955.0,1.0,287.0,TA,Fa,Y,,07-2008,72500.0
1467,904100090,RL,120,11136,Pave,,AllPub,Sawyer,Duplex,1Story,6,5,1964,1964,TA,TA,1921.0,1921.0,Y,1921sqft,0.0,0.0,2,0,4,2,8,Detchd,1964.0,2.0,576.0,TA,TA,Y,,07-2006,150000.0
1468,535152230,RL,70,8400,Pave,,AllPub,NAmes,1Fam,1Story,6,3,1957,1957,TA,TA,628.0,1478.0,Y,1478sqft,1.0,0.0,1,1,3,1,6,Attchd,1957.0,2.0,442.0,TA,TA,Y,,06-2009,156500.0
1469,905103040,RL,70,11184,Pave,,AllPub,Sawyer,1Fam,2Story,6,5,1978,1978,TA,TA,192.0,918.0,Y,1683sqft,0.0,0.0,2,1,3,1,7,Attchd,1978.0,2.0,440.0,TA,TA,Y,,07-2009,172500.0
1470,535101020,RL,75,11380,Pave,,AllPub,NAmes,1Fam,SFoyer,6,8,1966,2008,TA,TA,136.0,1080.0,Y,1128sqft,1.0,0.0,1,0,2,1,5,Attchd,1966.0,1.0,315.0,TA,TA,Y,,01-2010,178000.0
1471,528275110,RL,-1,8740,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2002,2002,Gd,TA,280.0,854.0,Y,1995sqft,0.0,0.0,2,1,4,1,8,BuiltIn,2002.0,2.0,435.0,TA,TA,Y,,07-2007,219500.0
1472,903454090,RM,50,9000,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,6,6,1937,1950,TA,Gd,780.0,780.0,Y,1375sqft,0.0,0.0,1,1,3,1,6,Detchd,1979.0,1.0,544.0,TA,TA,P,,12-2007,141000.0
1473,535153070,RL,73,8760,Pave,,AllPub,NAmes,1Fam,1Story,6,6,1959,1959,TA,TA,1194.0,1194.0,Y,1194sqft,1.0,0.0,1,0,3,1,6,Attchd,1959.0,1.0,312.0,TA,TA,Y,,04-2010,148000.0
1474,909251090,RL,79,11526,Pave,,AllPub,Crawfor,1Fam,2.5Fin,6,7,1922,1994,TA,TA,588.0,588.0,Y,2555sqft,0.0,0.0,2,0,3,1,11,Detchd,1993.0,2.0,672.0,TA,TA,Y,,09-2008,
1475,535475020,RL,71,7056,Pave,,AllPub,NAmes,1Fam,2Story,6,5,1963,1963,TA,TA,380.0,780.0,Y,1796sqft,1.0,0.0,1,1,4,1,8,Attchd,1963.0,2.0,483.0,TA,TA,Y,,10-2008,140000.0
1476,528150110,RL,99,13069,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2004,2004,Gd,TA,1706.0,1706.0,Y,2956sqft,0.0,0.0,2,1,5,1,11,BuiltIn,2004.0,3.0,916.0,TA,TA,Y,,08-2007,342000.0
1477,535375040,RL,60,10410,Pave,Grvl,AllPub,OldTown,1Fam,1Story,3,8,1930,2001,TA,Gd,713.0,713.0,Y,713sqft,0.0,0.0,1,0,2,1,5,Detchd,1936.0,1.0,371.0,Fa,Fa,N,,10-2006,99800.0
1478,535106180,RL,78,11344,Pave,,AllPub,NAmes,1Fam,1.5Fin,5,5,1958,1958,TA,TA,414.0,874.0,Y,1524sqft,0.0,0.0,1,1,3,1,7,Attchd,1958.0,1.0,315.0,TA,TA,Y,GdWo,07-2007,144000.0
1479,902301130,RM,35,4571,Pave,Grvl,AllPub,OldTown,1Fam,2Story,5,7,1910,1950,TA,TA,448.0,616.0,Y,1232sqft,0.0,0.0,1,0,3,1,6,Detchd,1920.0,2.0,480.0,Fa,Fa,Y,,06-2007,114000.0
1480,527365010,FV,75,9512,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2005,2006,Gd,TA,172.0,960.0,Y,2318sqft,1.0,0.0,2,1,3,1,8,BuiltIn,2005.0,2.0,541.0,TA,TA,Y,,06-2006,294323.0
1481,534177210,RL,80,9600,Pave,,AllPub,NWAmes,1Fam,1Story,7,6,1973,1973,TA,TA,326.0,1242.0,Y,1242sqft,0.0,0.0,1,1,3,1,6,Attchd,1973.0,2.0,528.0,TA,TA,Y,,09-2007,175500.0
1482,903481120,RM,60,5160,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,6,6,1927,1950,TA,Fa,1204.0,1204.0,Y,1666sqft,0.0,0.0,1,0,3,1,4,Detchd,1927.0,1.0,384.0,Fa,TA,Y,,08-2009,135000.0
1483,906340110,RL,79,10637,Pave,,AllPub,CollgCr,1Fam,1Story,8,5,2007,2008,Gd,TA,417.0,1705.0,Y,1718sqft,1.0,0.0,2,0,3,1,7,Attchd,2007.0,3.0,826.0,TA,TA,Y,,09-2009,297000.0
1484,909425270,RL,75,13125,Pave,,AllPub,Crawfor,1Fam,2Story,7,6,1940,1984,TA,TA,390.0,800.0,Y,1740sqft,0.0,0.0,1,1,3,1,6,Attchd,1940.0,1.0,240.0,TA,TA,Y,,07-2007,219500.0
1485,911104060,C (all),60,10200,Pave,Grvl,AllPub,IDOTRR,1Fam,1Story,4,6,1925,1950,TA,TA,572.0,572.0,N,572sqft,0.0,0.0,1,0,2,1,4,Detchd,1940.0,1.0,200.0,TA,TA,N,,05-2009,75000.0
1486,903230110,RM,60,5520,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,7,1920,1997,TA,Gd,497.0,565.0,Y,1216sqft,1.0,0.0,1,0,3,1,6,BuiltIn,1920.0,1.0,355.0,Fa,TA,Y,MnPrv,04-2008,115000.0
1487,528228445,RL,43,3182,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1330.0,1346.0,Y,1504sqft,0.0,0.0,2,0,2,1,7,Attchd,2005.0,2.0,437.0,TA,TA,Y,,05-2008,191000.0
